1252708176136462336, TylerSavingVice, Tue Apr 21 21:17:58 +0000 2020, -73.082250, 44.501816, @DuckAlertsNOW nightmare shit 
1252708176018972672, jawnrx, Tue Apr 21 21:17:58 +0000 2020, -73.948775, 40.655138, yes I’m a halsey (bisexual) 
1252708176312463361, Stephbuen_, Tue Apr 21 21:17:58 +0000 2020, -122.228685, 37.791994, Hate thinking about lyrics and having to think so hard about what song it’s from 😂 
1252708176304226305, edmolina70, Tue Apr 21 21:17:58 +0000 2020, -100.293591, 25.641718, Me encanta ella 
1252708176455229442, nelson041609, Tue Apr 21 21:17:58 +0000 2020, -83.099288, 42.352787, I endorse Joe Biden for President and so do my family and friends. It is vital that we do all we can to get that cr… https://t.co/rbKT3jz10K 
1252708176698507264, brandon_pabst, Tue Apr 21 21:17:58 +0000 2020, -76.069946, 36.802541, These people view themselves as your superior. 
1252708176912408582, EllisIslandNJ, Tue Apr 21 21:17:58 +0000 2020, -74.085300, 40.696000, Ellis Island NJ Tue Apr 21st PM Forecast: TONIGHT Chance Of T-Storm Lo 35 WEDNESDAY Sunny Hi 51 
1252708177134653441, mike_marcotte, Tue Apr 21 21:17:58 +0000 2020, -93.262046, 44.970610, This is an idea of what post-COVID airplanes could look like. Thoughts? https://t.co/0QpO1KWqHM 
1252708177797210112, sholden5, Tue Apr 21 21:17:58 +0000 2020, -112.124676, 33.552863, @SenTomCotton Hateful f$$k 
1252708177738715137, TomBraggSports, Tue Apr 21 21:17:58 +0000 2020, -81.772527, 38.428635, I’m a sucker for at home offensive line content 
1252708177558331393, LyndaBain7, Tue Apr 21 21:17:58 +0000 2020, -84.216223, 40.038750, Roxie really wants to go outside for a walk  But mommy says it’s just too windy today sigh!!!! https://t.co/XdYp4nJG9o 
1252708179370262530, chickenthuggete, Tue Apr 21 21:17:58 +0000 2020, -87.922356, 42.106045, @gabriella_KGP They can be fined no que no? Call the popo on their ass periodt $1000 each fined 
1252708178887766016, MaryBernstein14, Tue Apr 21 21:17:58 +0000 2020, -121.979527, 37.523645, @JayC1l @BluehandRising @TeddyHatesEU @Joeblogs4209 @Tony_Yorkshire @anoldbaglady @Tony67438501 @matttheseasider… https://t.co/z4g2ha7og1 
1252708179621732353, BatMorda, Tue Apr 21 21:17:58 +0000 2020, -118.411907, 34.020789, @tonyposnanski All.The.Cookies. 
1252708179840040961, NicoleZimmer77, Tue Apr 21 21:17:58 +0000 2020, -85.850282, 42.530582, The third trimester really does some shit to one’s self image lol 
1252708180364328960, RalphPotsy, Tue Apr 21 21:17:59 +0000 2020, -80.984344, 43.368880, @TomPaineToday @brianrayguitar Do these yahoos realize how stupid they look to the rest of the sane world? 
1252708181706330112, 805autumn, Tue Apr 21 21:17:59 +0000 2020, -123.279343, 44.569246, I wanna buy swimsuits but who knows if summer will@exist 
1252708177738678272, kendallynd12, Tue Apr 21 21:17:58 +0000 2020, -86.383248, 39.856367, @zoefrossard Love u 
1252708180179574785, negativenegro, Tue Apr 21 21:17:59 +0000 2020, -104.922093, 39.713563, @9NEWS my friend @cabuchsy is a Denver native and a local comedian trying to stitch together a living like everybod… https://t.co/M7JDvgZ3Wc 
1252708182335590401, tjrum, Tue Apr 21 21:17:59 +0000 2020, -82.342269, 34.795941, Thank you 🙏🏼 
1252708182369107974, Freehold_NJ, Tue Apr 21 21:17:59 +0000 2020, -74.300700, 40.222900, Freehold NJ Tue Apr 21st PM Forecast: TONIGHT Chance Of Showers Lo 31 WEDNESDAY Sunny Hi 51 
1252708182612299776, sfmovingroovin, Tue Apr 21 21:17:59 +0000 2020, -122.391070, 37.760600, My @sfgiants slippers arrived today! 🙌🏽Yippppeeee...I’m so ready for good ol’ baseball ⚾️ now!! #sfgiants #sf… https://t.co/Z7ia2h3bQe 
1252708183262392321, ilovelouso, Tue Apr 21 21:17:59 +0000 2020, -118.411907, 34.020789, @monpetitsun they really do!! honestly buzz bars are so fucking good and last me maybe two and are cheaper so✌️✌️ 
1252708183174496256, j_a_n_e_t_00, Tue Apr 21 21:17:59 +0000 2020, -93.377416, 45.180106, we simply don’t have enough housing for even underclassmen, selling the other old dorms was a low 
